Country Name,Country Code,Series Name,Series Code,2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018]
Italy,ITA,"Natural capital per capita, nonrenewable assets: gas (constant 2018 US$)",NW.NCA.SAGA.PC,87.45324,66.27548,61.24713,55.75957
Italy,ITA,"Natural capital per capita, nonrenewable assets: minerals (constant 2018 US$)",NW.NCA.MINR.PC,0,0,0,0
Italy,ITA,"Natural capital per capita, nonrenewable assets: oil (constant 2018 US$)",NW.NCA.SAOI.PC,350.3954,340.8345,272.9416,218.3597
Italy,ITA,"Natural capital per capita, protected areas (constant 2018 US$)",NW.NCA.PRAR.PC,1405.848,1440.364,1429.446,1432.174
Italy,ITA,"Natural capital per capita, renewable (constant 2018 US$)",NW.NCA.RNEW.PC,5888.681,6031.147,6114.381,6118.15
Italy,ITA,"Natural capital, agricultural land (constant 2018 US$)",NW.NCA.AGRI.TO,1.98E+11,1.96E+11,1.96E+11,1.93E+11
Italy,ITA,"Natural capital, agricultural land: cropland (constant 2018 US$)",NW.NCA.CROL.TO,1.46E+11,1.45E+11,1.46E+11,1.44E+11
Italy,ITA,"Natural capital, agricultural land: pastureland (constant 2018 US$)",NW.NCA.PASL.TO,52600000000,5.06E+10,4.97E+10,4.93E+10
Italy,ITA,"Natural capital, fisheries (constant 2018 US$)",NW.NCA.FISH.TO,0,1.90E+09,1.90E+09,1.99E+09
Italy,ITA,"Natural capital, forests: ecosystem services (constant 2018 US$)",NW.NCA.FECO.TO,68600000000,7.52E+10,8.01E+10,8.25E+10
Italy,ITA,"Natural capital, forests: timber (constant 2018 US$)",NW.NCA.FTIM.TO,5510000000,5.59E+09,5.67E+09,5.51E+09
Italy,ITA,"Natural capital, fossil fuels (constant 2018 US$)",NW.NCA.FOSL.TO,26600000000,2.47E+10,2.02E+10,1.66E+10
Italy,ITA,"Natural capital, mangroves (constant 2018 US$)",NW.NCA.MANG.TO,0,0,0,0
Italy,ITA,"Natural capital, nonrenewable assets (constant 2018 US$)",NW.NCA.SSOI.TO,26600000000,2.47E+10,2.02E+10,1.66E+10
Italy,ITA,"Natural capital, nonrenewable assets: coal (constant 2018 US$)",NW.NCA.SACO.TO,44750752,23106999,14267460,10379009
Italy,ITA,"Natural capital, nonrenewable assets: gas (constant 2018 US$)",NW.NCA.SAGA.TO,5310000000,4.02E+09,3.71E+09,3.37E+09
Italy,ITA,"Natural capital, nonrenewable assets: minerals (constant 2018 US$)",NW.NCA.MINR.TO,0,0,0,0
Italy,ITA,"Natural capital, nonrenewable assets: oil (constant 2018 US$)",NW.NCA.SAOI.TO,21300000000,2.07E+10,1.65E+10,1.32E+10
Italy,ITA,"Natural capital, protected areas (constant 2018 US$)",NW.NCA.PRAR.TO,85400000000,8.73E+10,8.65E+10,8.65E+10
Italy,ITA,"Natural capital, renewable (constant 2018 US$)",NW.NCA.RNEW.TO,3.58E+11,3.66E+11,3.70E+11,3.70E+11
Italy,ITA,Net foreign assets (constant 2018 US$),NW.NFA.TO,-4.80E+11,-3.00E+11,-2.80E+11,-2.00E+11
Italy,ITA,Net foreign assets per capita (constant 2018 US$),NW.NFA.PC,-7843.47,-4890.87,-4578.88,-3246.64
Italy,ITA,Produced capital (constant 2018 US$),NW.PCA.TO,1.07E+13,1.07E+13,1.08E+13,1.09E+13
Italy,ITA,Produced capital per capita (constant 2018 US$),NW.PCA.PC,176122.4,177064.6,178239.2,179856.8
Italy,ITA,Total wealth (constant 2018 US$),NW.TOW.TO,2.24E+13,2.23E+13,2.25E+13,2.27E+13
Italy,ITA,Total wealth per capita (constant 2018 US$),NW.TOW.PC,368310.1,368620.5,372228.3,375541.3
Jamaica,JAM,Human capital (constant 2018 US$),NW.HCA.TO,98800000000,9.92E+10,9.84E+10,1.00E+11
Jamaica,JAM,Human capital per capita (constant 2018 US$),NW.HCA.PC,34175.18,34129.64,33698.1,34143.87
Jamaica,JAM,"Human capital per capita, employed female (constant 2018 US$)",NW.HCA.FEMP.PC,11224.91,11209.94,11063.52,11203.05
Jamaica,JAM,"Human capital per capita, employed male (constant 2018 US$)",NW.HCA.MEMP.PC,19135.24,19109.75,18872.8,19129.28
Jamaica,JAM,"Human capital per capita, female (constant 2018 US$)",NW.HCA.FEMA.PC,12635.42,12618.57,12453.75,12610.82
Jamaica,JAM,"Human capital per capita, male (constant 2018 US$)",NW.HCA.MALE.PC,21539.76,21511.07,21244.35,21533.05
Jamaica,JAM,"Human capital per capita, self-employed female (constant 2018 US$)",NW.HCA.FSEM.PC,1410.515,1408.634,1390.235,1407.768
Jamaica,JAM,"Human capital per capita, self-employed male (constant 2018 US$)",NW.HCA.MSEM.PC,2404.522,2401.319,2371.545,2403.773
Jamaica,JAM,"Human capital, employed female (constant 2018 US$)",NW.HCA.FEMP.TO,32500000000,3.26E+10,3.23E+10,3.29E+10
Jamaica,JAM,"Human capital, employed male (constant 2018 US$)",NW.HCA.MEMP.TO,55300000000,5.55E+10,5.51E+10,5.61E+10
Jamaica,JAM,"Human capital, female (constant 2018 US$)",NW.HCA.FEMA.TO,36500000000,3.67E+10,3.64E+10,3.70E+10
Jamaica,JAM,"Human capital, male (constant 2018 US$)",NW.HCA.MALE.TO,62300000000,6.25E+10,6.21E+10,6.32E+10
Jamaica,JAM,"Human capital, self-employed female (constant 2018 US$)",NW.HCA.FSEM.TO,4080000000,4.09E+09,4.06E+09,4.13E+09
Jamaica,JAM,"Human capital, self-employed male (constant 2018 US$)",NW.HCA.MSEM.TO,6950000000,6.98E+09,6.93E+09,7.05E+09
Jamaica,JAM,Natural capital (constant 2018 US$),NW.NCA.TO,14400000000,1.43E+10,1.46E+10,1.48E+10
Jamaica,JAM,Natural capital per capita (constant 2018 US$),NW.NCA.PC,4990.752,4934.548,4982.868,5044.71
Jamaica,JAM,"Natural capital per capita, agricultural land (constant 2018 US$)",NW.NCA.AGRI.PC,1830.796,1872.444,1875.083,1875.697
Jamaica,JAM,"Natural capital per capita, agricultural land: cropland (constant 2018 US$)",NW.NCA.CROL.PC,1452.609,1507.307,1514.496,1533.453
Jamaica,JAM,"Natural capital per capita, agricultural land: pastureland (constant 2018 US$)",NW.NCA.PASL.PC,378.187,365.1369,360.5869,342.2447
Jamaica,JAM,"Natural capital per capita, fisheries (constant 2018 US$)",NW.NCA.FISH.PC,12.82544,12.96769,14.56414,11.27238
Jamaica,JAM,"Natural capital per capita, forests: ecosystem services (constant 2018 US$)",NW.NCA.FECO.PC,727.6134,775.4152,810.317,850.2119
Jamaica,JAM,"Natural capital per capita, forests: timber (constant 2018 US$)",NW.NCA.FTIM.PC,257.6073,275.1059,283.2526,270.4285
Jamaica,JAM,"Natural capital per capita, fossil fuels (constant 2018 US$)",NW.NCA.FOSL.PC,0,0,0,0
Jamaica,JAM,"Natural capital per capita, mangroves (constant 2018 US$)",NW.NCA.MANG.PC,378.9099,371.3908,364.025,356.8071
Jamaica,JAM,"Natural capital per capita, nonrenewable assets (constant 2018 US$)",NW.NCA.SSOI.PC,1498.532,1352.486,1363.142,1420.656
Jamaica,JAM,"Natural capital per capita, nonrenewable assets: coal (constant 2018 US$)",NW.NCA.SACO.PC,0,0,0,0
Jamaica,JAM,"Natural capital per capita, nonrenewable assets: gas (constant 2018 US$)",NW.NCA.SAGA.PC,0,0,0,0
Jamaica,JAM,"Natural capital per capita, nonrenewable assets: minerals (constant 2018 US$)",NW.NCA.MINR.PC,1498.532,1352.486,1363.142,1420.656
Jamaica,JAM,"Natural capital per capita, nonrenewable assets: oil (constant 2018 US$)",NW.NCA.SAOI.PC,0,0,0,0
Jamaica,JAM,"Natural capital per capita, protected areas (constant 2018 US$)",NW.NCA.PRAR.PC,284.4679,274.7381,272.4847,259.6371
Jamaica,JAM,"Natural capital per capita, renewable (constant 2018 US$)",NW.NCA.RNEW.PC,3492.22,3582.062,3619.726,3624.054
Jamaica,JAM,"Natural capital, agricultural land (constant 2018 US$)",NW.NCA.AGRI.TO,5290000000,5.44E+09,5.48E+09,5.50E+09
Jamaica,JAM,"Natural capital, agricultural land: cropland (constant 2018 US$)",NW.NCA.CROL.TO,4200000000,4.38E+09,4.42E+09,4.50E+09
Jamaica,JAM,"Natural capital, agricultural land: pastureland (constant 2018 US$)",NW.NCA.PASL.TO,1090000000,1.06E+09,1.05E+09,1.00E+09
Jamaica,JAM,"Natural capital, fisheries (constant 2018 US$)",NW.NCA.FISH.TO,37078622,37687199,42539718,33082806
Jamaica,JAM,"Natural capital, forests: ecosystem services (constant 2018 US$)",NW.NCA.FECO.TO,2100000000,2.25E+09,2.37E+09,2.50E+09
Jamaica,JAM,"Natural capital, forests: timber (constant 2018 US$)",NW.NCA.FTIM.TO,745000000,8.00E+08,8.27E+08,7.94E+08
Jamaica,JAM,"Natural capital, fossil fuels (constant 2018 US$)",NW.NCA.FOSL.TO,0,0,0,0
Jamaica,JAM,"Natural capital, mangroves (constant 2018 US$)",NW.NCA.MANG.TO,1100000000,1.08E+09,1.06E+09,1.05E+09
Jamaica,JAM,"Natural capital, nonrenewable assets (constant 2018 US$)",NW.NCA.SSOI.TO,4330000000,3.93E+09,3.98E+09,4.17E+09
Jamaica,JAM,"Natural capital, nonrenewable assets: coal (constant 2018 US$)",NW.NCA.SACO.TO,0,0,0,0
Jamaica,JAM,"Natural capital, nonrenewable assets: gas (constant 2018 US$)",NW.NCA.SAGA.TO,0,0,0,0
Jamaica,JAM,"Natural capital, nonrenewable assets: minerals (constant 2018 US$)",NW.NCA.MINR.TO,4330000000,3.93E+09,3.98E+09,4.17E+09
Jamaica,JAM,"Natural capital, nonrenewable assets: oil (constant 2018 US$)",NW.NCA.SAOI.TO,0,0,0,0
Jamaica,JAM,"Natural capital, protected areas (constant 2018 US$)",NW.NCA.PRAR.TO,822000000,7.98E+08,7.96E+08,7.62E+08
Jamaica,JAM,"Natural capital, renewable (constant 2018 US$)",NW.NCA.RNEW.TO,10100000000,1.04E+10,1.06E+10,1.06E+10
Jamaica,JAM,Net foreign assets (constant 2018 US$),NW.NFA.TO,-21000000000,-2.20E+10,-2.20E+10,-2.40E+10
Jamaica,JAM,Net foreign assets per capita (constant 2018 US$),NW.NFA.PC,-7416.37,-7569.33,-7631.76,-8015.81
Jamaica,JAM,Produced capital (constant 2018 US$),NW.PCA.TO,1.04E+11,1.05E+11,1.06E+11,1.07E+11
Jamaica,JAM,Produced capital per capita (constant 2018 US$),NW.PCA.PC,36128.77,36204.49,36354.69,36567.61
Jamaica,JAM,Total wealth (constant 2018 US$),NW.TOW.TO,1.96E+11,1.97E+11,1.97E+11,1.99E+11
Jamaica,JAM,Total wealth per capita (constant 2018 US$),NW.TOW.PC,67878.33,67699.35,67403.89,67740.38
Japan,JPN,Human capital (constant 2018 US$),NW.HCA.TO,3.70E+13,3.76E+13,3.83E+13,3.83E+13
Japan,JPN,Human capital per capita (constant 2018 US$),NW.HCA.PC,290948.7,296206.1,302284.3,302452.7
Japan,JPN,"Human capital per capita, employed female (constant 2018 US$)",NW.HCA.FEMP.PC,70414.6,71780.09,73209.54,73226.25
Japan,JPN,"Human capital per capita, employed male (constant 2018 US$)",NW.HCA.MEMP.PC,210919.5,215197.2,219656.6,219803.1
Japan,JPN,"Human capital per capita, female (constant 2018 US$)",NW.HCA.FEMA.PC,72821.02,74088.43,75563.85,75581.1
Japan,JPN,"Human capital per capita, male (constant 2018 US$)",NW.HCA.MALE.PC,218127.7,222117.7,226720.4,226871.6
Japan,JPN,"Human capital per capita, self-employed female (constant 2018 US$)",NW.HCA.FSEM.PC,2406.419,2308.344,2354.313,2354.851
Japan,JPN,"Human capital per capita, self-employed male (constant 2018 US$)",NW.HCA.MSEM.PC,7208.176,6920.433,7063.84,7068.55
Japan,JPN,"Human capital, employed female (constant 2018 US$)",NW.HCA.FEMP.TO,8.95E+12,9.12E+12,9.28E+12,9.27E+12
Japan,JPN,"Human capital, employed male (constant 2018 US$)",NW.HCA.MEMP.TO,2.68E+13,2.73E+13,2.78E+13,2.78E+13
Japan,JPN,"Human capital, female (constant 2018 US$)",NW.HCA.FEMA.TO,9.26E+12,9.41E+12,9.58E+12,9.56E+12
Japan,JPN,"Human capital, male (constant 2018 US$)",NW.HCA.MALE.TO,2.77E+13,2.82E+13,2.87E+13,2.87E+13
Japan,JPN,"Human capital, self-employed female (constant 2018 US$)",NW.HCA.FSEM.TO,3.06E+11,2.93E+11,2.98E+11,2.98E+11
Japan,JPN,"Human capital, self-employed male (constant 2018 US$)",NW.HCA.MSEM.TO,9.16E+11,8.79E+11,8.96E+11,8.94E+11
Japan,JPN,Natural capital (constant 2018 US$),NW.NCA.TO,3.14E+11,3.22E+11,3.48E+11,3.53E+11
Japan,JPN,Natural capital per capita (constant 2018 US$),NW.NCA.PC,2472.437,2538.517,2744.736,2791.864
Japan,JPN,"Natural capital per capita, agricultural land (constant 2018 US$)",NW.NCA.AGRI.PC,1285.445,1322.473,1359.96,1359.845
Japan,JPN,"Natural capital per capita, agricultural land: cropland (constant 2018 US$)",NW.NCA.CROL.PC,771.9138,793.4577,811.5476,814.4328
Japan,JPN,"Natural capital per capita, agricultural land: pastureland (constant 2018 US$)",NW.NCA.PASL.PC,513.5316,529.0152,548.412,545.4118
Japan,JPN,"Natural capital per capita, fisheries (constant 2018 US$)",NW.NCA.FISH.PC,76.01298,70.71406,71.01763,69.44714
Japan,JPN,"Natural capital per capita, forests: ecosystem services (constant 2018 US$)",NW.NCA.FECO.PC,713.2503,730.758,770.2837,807.8146
Japan,JPN,"Natural capital per capita, forests: timber (constant 2018 US$)",NW.NCA.FTIM.PC,115.786,129.8368,149.5118,155.1249
Japan,JPN,"Natural capital per capita, fossil fuels (constant 2018 US$)",NW.NCA.FOSL.PC,28.8309,26.5459,26.45622,30.93286
Japan,JPN,"Natural capital per capita, mangroves (constant 2018 US$)",NW.NCA.MANG.PC,35.11759,40.81983,46.55808,52.33509
Japan,JPN,"Natural capital per capita, nonrenewable assets (constant 2018 US$)",NW.NCA.SSOI.PC,38.50185,34.64608,33.73433,37.23349
Japan,JPN,"Natural capital per capita, nonrenewable assets: coal (constant 2018 US$)",NW.NCA.SACO.PC,5.666867,4.462016,4.351903,4.169374
Japan,JPN,"Natural capital per capita, nonrenewable assets: gas (constant 2018 US$)",NW.NCA.SAGA.PC,13.88284,13.1923,12.82421,15.87773
Japan,JPN,"Natural capital per capita, nonrenewable assets: minerals (constant 2018 US$)",NW.NCA.MINR.PC,9.670952,8.100178,7.278112,6.300631
Japan,JPN,"Natural capital per capita, nonrenewable assets: oil (constant 2018 US$)",NW.NCA.SAOI.PC,9.281193,8.891581,9.280105,10.88575
Japan,JPN,"Natural capital per capita, protected areas (constant 2018 US$)",NW.NCA.PRAR.PC,208.3227,209.2694,313.6704,310.0643
Japan,JPN,"Natural capital per capita, renewable (constant 2018 US$)",NW.NCA.RNEW.PC,2433.935,2503.871,2711.001,2754.631
Japan,JPN,"Natural capital, agricultural land (constant 2018 US$)",NW.NCA.AGRI.TO,1.63E+11,1.68E+11,1.72E+11,1.72E+11
Japan,JPN,"Natural capital, agricultural land: cropland (constant 2018 US$)",NW.NCA.CROL.TO,98100000000,1.01E+11,1.03E+11,1.03E+11
Japan,JPN,"Natural capital, agricultural land: pastureland (constant 2018 US$)",NW.NCA.PASL.TO,65300000000,6.72E+10,6.95E+10,6.90E+10
Japan,JPN,"Natural capital, fisheries (constant 2018 US$)",NW.NCA.FISH.TO,9660000000,8.98E+09,9.00E+09,8.79E+09
Japan,JPN,"Natural capital, forests: ecosystem services (constant 2018 US$)",NW.NCA.FECO.TO,90700000000,9.28E+10,9.77E+10,1.02E+11
Japan,JPN,"Natural capital, forests: timber (constant 2018 US$)",NW.NCA.FTIM.TO,14700000000,1.65E+10,1.90E+10,1.96E+10
Japan,JPN,"Natural capital, fossil fuels (constant 2018 US$)",NW.NCA.FOSL.TO,3670000000,3.37E+09,3.35E+09,3.91E+09
Japan,JPN,"Natural capital, mangroves (constant 2018 US$)",NW.NCA.MANG.TO,4460000000,5.18E+09,5.90E+09,6.62E+09
Japan,JPN,"Natural capital, nonrenewable assets (constant 2018 US$)",NW.NCA.SSOI.TO,4900000000,4.40E+09,4.28E+09,4.71E+09
Japan,JPN,"Natural capital, nonrenewable assets: coal (constant 2018 US$)",NW.NCA.SACO.TO,720000000,5.67E+08,5.52E+08,5.28E+08
Japan,JPN,"Natural capital, nonrenewable assets: gas (constant 2018 US$)",NW.NCA.SAGA.TO,1770000000,1.68E+09,1.63E+09,2.01E+09
Japan,JPN,"Natural capital, nonrenewable assets: minerals (constant 2018 US$)",NW.NCA.MINR.TO,1230000000,1.03E+09,9.23E+08,7.97E+08
Japan,JPN,"Natural capital, nonrenewable assets: oil (constant 2018 US$)",NW.NCA.SAOI.TO,1180000000,1.13E+09,1.18E+09,1.38E+09
Japan,JPN,"Natural capital, protected areas (constant 2018 US$)",NW.NCA.PRAR.TO,26500000000,2.66E+10,3.98E+10,3.92E+10
Japan,JPN,"Natural capital, renewable (constant 2018 US$)",NW.NCA.RNEW.TO,3.09E+11,3.18E+11,3.44E+11,3.49E+11
Japan,JPN,Net foreign assets (constant 2018 US$),NW.NFA.TO,2.95E+12,2.80E+12,2.93E+12,3.05E+12
Japan,JPN,Net foreign assets per capita (constant 2018 US$),NW.NFA.PC,23174.83,22016.37,23112.39,24144.49
Japan,JPN,Produced capital (constant 2018 US$),NW.PCA.TO,2.85E+13,2.87E+13,2.89E+13,2.91E+13
Japan,JPN,Produced capital per capita (constant 2018 US$),NW.PCA.PC,224426.8,226050.1,228005.2,229869.4
Japan,JPN,Total wealth (constant 2018 US$),NW.TOW.TO,6.88E+13,6.94E+13,7.05E+13,7.08E+13
Japan,JPN,Total wealth per capita (constant 2018 US$),NW.TOW.PC,541022.8,546811.1,556146.7,559258.5
Jordan,JOR,Human capital (constant 2018 US$),NW.HCA.TO,1.67E+11,1.69E+11,1.72E+11,1.74E+11
Jordan,JOR,Human capital per capita (constant 2018 US$),NW.HCA.PC,18020.92,17739.46,17593.45,17491.56
Jordan,JOR,"Human capital per capita, employed female (constant 2018 US$)",NW.HCA.FEMP.PC,4450.323,4387.283,4354.902,4336.355
Jordan,JOR,"Human capital per capita, employed male (constant 2018 US$)",NW.HCA.MEMP.PC,12122.08,11926.28,11824.39,11749.24
Jordan,JOR,"Human capital per capita, female (constant 2018 US$)",NW.HCA.FEMA.PC,4839.306,4770.756,4735.544,4715.375
Jordan,JOR,"Human capital per capita, male (constant 2018 US$)",NW.HCA.MALE.PC,13181.61,12968.71,12857.9,12776.19
Jordan,JOR,"Human capital per capita, self-employed female (constant 2018 US$)",NW.HCA.FSEM.PC,388.9824,383.4724,380.6421,379.0209
Jordan,JOR,"Human capital per capita, self-employed male (constant 2018 US$)",NW.HCA.MSEM.PC,1059.535,1042.422,1033.516,1026.947
Jordan,JOR,"Human capital, employed female (constant 2018 US$)",NW.HCA.FEMP.TO,41200000000,4.19E+10,4.26E+10,4.32E+10
Jordan,JOR,"Human capital, employed male (constant 2018 US$)",NW.HCA.MEMP.TO,1.12E+11,1.14E+11,1.16E+11,1.17E+11
Jordan,JOR,"Human capital, female (constant 2018 US$)",NW.HCA.FEMA.TO,44800000000,4.56E+10,4.63E+10,4.69E+10
Jordan,JOR,"Human capital, male (constant 2018 US$)",NW.HCA.MALE.TO,1.22E+11,1.24E+11,1.26E+11,1.27E+11
Jordan,JOR,"Human capital, self-employed female (constant 2018 US$)",NW.HCA.FSEM.TO,3600000000,3.66E+09,3.72E+09,3.77E+09
Jordan,JOR,"Human capital, self-employed male (constant 2018 US$)",NW.HCA.MSEM.TO,9820000000,9.96E+09,1.01E+10,1.02E+10
Jordan,JOR,Natural capital (constant 2018 US$),NW.NCA.TO,34400000000,3.16E+10,2.84E+10,2.74E+10
Jordan,JOR,Natural capital per capita (constant 2018 US$),NW.NCA.PC,3708.259,3304.542,2907.143,2749.853
Jordan,JOR,"Natural capital per capita, agricultural land (constant 2018 US$)",NW.NCA.AGRI.PC,1409.663,1462.851,1525.354,1468.197
Jordan,JOR,"Natural capital per capita, agricultural land: cropland (constant 2018 US$)",NW.NCA.CROL.PC,613.5149,657.4878,710.8244,706.2557
Jordan,JOR,"Natural capital per capita, agricultural land: pastureland (constant 2018 US$)",NW.NCA.PASL.PC,796.1485,805.3637,814.5298,761.9413
Jordan,JOR,"Natural capital per capita, fisheries (constant 2018 US$)",NW.NCA.FISH.PC,0.062039,0.060189,0.058787,0.057743
Jordan,JOR,"Natural capital per capita, forests: ecosystem services (constant 2018 US$)",NW.NCA.FECO.PC,135.7864,128.5047,121.1104,116.9359
Jordan,JOR,"Natural capital per capita, forests: timber (constant 2018 US$)",NW.NCA.FTIM.PC,8.354608,7.95276,7.852612,7.206155
Jordan,JOR,"Natural capital per capita, fossil fuels (constant 2018 US$)",NW.NCA.FOSL.PC,35.48305,28.59411,21.50287,16.29984
Jordan,JOR,"Natural capital per capita, mangroves (constant 2018 US$)",NW.NCA.MANG.PC,0,0,0,0
Jordan,JOR,"Natural capital per capita, nonrenewable assets (constant 2018 US$)",NW.NCA.SSOI.PC,1971.972,1538.468,1146.047,1052.448
Jordan,JOR,"Natural capital per capita, nonrenewable assets: coal (constant 2018 US$)",NW.NCA.SACO.PC,0,0,0,0
Jordan,JOR,"Natural capital per capita, nonrenewable assets: gas (constant 2018 US$)",NW.NCA.SAGA.PC,33.58003,27.00835,20.2359,15.22947
Jordan,JOR,"Natural capital per capita, nonrenewable assets: minerals (constant 2018 US$)",NW.NCA.MINR.PC,1936.489,1509.874,1124.544,1036.148
Jordan,JOR,"Natural capital per capita, nonrenewable assets: oil (constant 2018 US$)",NW.NCA.SAOI.PC,1.903024,1.585762,1.266968,1.070375
Jordan,JOR,"Natural capital per capita, protected areas (constant 2018 US$)",NW.NCA.PRAR.PC,182.4207,166.7053,106.7198,105.0087
Jordan,JOR,"Natural capital per capita, renewable (constant 2018 US$)",NW.NCA.RNEW.PC,1736.287,1766.074,1761.096,1697.406
Jordan,JOR,"Natural capital, agricultural land (constant 2018 US$)",NW.NCA.AGRI.TO,13100000000,1.40E+10,1.49E+10,1.46E+10
Jordan,JOR,"Natural capital, agricultural land: cropland (constant 2018 US$)",NW.NCA.CROL.TO,5690000000,6.28E+09,6.95E+09,7.03E+09
Jordan,JOR,"Natural capital, agricultural land: pastureland (constant 2018 US$)",NW.NCA.PASL.TO,7380000000,7.69E+09,7.97E+09,7.59E+09
Jordan,JOR,"Natural capital, fisheries (constant 2018 US$)",NW.NCA.FISH.TO,574892.3,574892.3,574892.3,574892.3
Jordan,JOR,"Natural capital, forests: ecosystem services (constant 2018 US$)",NW.NCA.FECO.TO,1260000000,1.23E+09,1.18E+09,1.16E+09
Jordan,JOR,"Natural capital, forests: timber (constant 2018 US$)",NW.NCA.FTIM.TO,77418605,75960526,76792048,71744563
Jordan,JOR,"Natural capital, fossil fuels (constant 2018 US$)",NW.NCA.FOSL.TO,329000000,2.73E+08,2.10E+08,1.62E+08
Jordan,JOR,"Natural capital, mangroves (constant 2018 US$)",NW.NCA.MANG.TO,0,0,0,0
Jordan,JOR,"Natural capital, nonrenewable assets (constant 2018 US$)",NW.NCA.SSOI.TO,18300000000,1.47E+10,1.12E+10,1.05E+10
Jordan,JOR,"Natural capital, nonrenewable assets: coal (constant 2018 US$)",NW.NCA.SACO.TO,0,0,0,0
Jordan,JOR,"Natural capital, nonrenewable assets: gas (constant 2018 US$)",NW.NCA.SAGA.TO,311000000,2.58E+08,1.98E+08,1.52E+08
Jordan,JOR,"Natural capital, nonrenewable assets: minerals (constant 2018 US$)",NW.NCA.MINR.TO,17900000000,1.44E+10,1.10E+10,1.03E+10
Jordan,JOR,"Natural capital, nonrenewable assets: oil (constant 2018 US$)",NW.NCA.SAOI.TO,17634519,15146355,12389897,10656665
Jordan,JOR,"Natural capital, protected areas (constant 2018 US$)",NW.NCA.PRAR.TO,1690000000,1.59E+09,1.04E+09,1.05E+09
Jordan,JOR,"Natural capital, renewable (constant 2018 US$)",NW.NCA.RNEW.TO,16100000000,1.69E+10,1.72E+10,1.69E+10
Jordan,JOR,Net foreign assets (constant 2018 US$),NW.NFA.TO,-38000000000,-4.10E+10,-4.40E+10,-4.70E+10
Jordan,JOR,Net foreign assets per capita (constant 2018 US$),NW.NFA.PC,-4099.29,-4268.78,-4469.94,-4701.82
Jordan,JOR,Produced capital (constant 2018 US$),NW.PCA.TO,1.53E+11,1.58E+11,1.63E+11,1.67E+11
Jordan,JOR,Produced capital per capita (constant 2018 US$),NW.PCA.PC,16531.26,16572.58,16654.06,16764.25
Jordan,JOR,Total wealth (constant 2018 US$),NW.TOW.TO,3.17E+11,3.19E+11,3.20E+11,3.22E+11
Jordan,JOR,Total wealth per capita (constant 2018 US$),NW.TOW.PC,34161.14,33347.81,32684.71,32303.85
Kazakhstan,KAZ,Human capital (constant 2018 US$),NW.HCA.TO,8.84E+11,8.24E+11,8.51E+11,8.71E+11
